城市编码,省区地区编码,省区,城市地区编码,城市,区县地区编码,区县
WTX_CH101080810,150000,内蒙古自治区,150800,巴彦淖尔市,150826,杭锦后旗
WTX_CH101080405,150000,内蒙古自治区,150900,乌兰察布市,150900,乌兰察布
WTX_CH101080401,150000,内蒙古自治区,150900,乌兰察布市,150902,集宁
WTX_CH101080402,150000,内蒙古自治区,150900,乌兰察布市,150921,卓资
WTX_CH101080403,150000,内蒙古自治区,150900,乌兰察布市,150922,化德
WTX_CH101080404,150000,内蒙古自治区,150900,乌兰察布市,150923,商都
WTX_CH101080406,150000,内蒙古自治区,150900,乌兰察布市,150924,兴和
WTX_CH101080407,150000,内蒙古自治区,150900,乌兰察布市,150925,凉城
WTX_CH101080408,150000,内蒙古自治区,150900,乌兰察布市,150926,察右前旗
WTX_CH101080409,150000,内蒙古自治区,150900,乌兰察布市,150927,察右中旗
WTX_CH101080410,150000,内蒙古自治区,150900,乌兰察布市,150928,察右后旗
WTX_CH101080411,150000,内蒙古自治区,150900,乌兰察布市,150929,四子王旗
WTX_CH101080412,150000,内蒙古自治区,150900,乌兰察布市,150981,丰镇
WTX_CH101081108,150000,内蒙古自治区,152200,兴安盟,152200,兴安盟
WTX_CH101081101,150000,内蒙古自治区,152200,兴安盟,152201,乌兰浩特
WTX_CH101081102,150000,内蒙古自治区,152200,兴安盟,152202,阿尔山
WTX_CH101081109,150000,内蒙古自治区,152200,兴安盟,152221,科右前旗
WTX_CH101081103,150000,内蒙古自治区,152200,兴安盟,152222,科右中旗
WTX_CH101081105,150000,内蒙古自治区,152200,兴安盟,152223,扎赉特旗
WTX_CH101081107,150000,内蒙古自治区,152200,兴安盟,152224,突泉
WTX_CH101080902,150000,内蒙古自治区,152500,锡林郭勒盟,152500,锡林郭勒
WTX_CH101080903,150000,内蒙古自治区,152500,锡林郭勒盟,152501,二连浩特
WTX_CH101080901,150000,内蒙古自治区,152500,锡林郭勒盟,152502,锡林浩特
WTX_CH101080904,150000,内蒙古自治区,152500,锡林郭勒盟,152522,阿巴嘎旗
WTX_CH101080906,150000,内蒙古自治区,152500,锡林郭勒盟,152523,苏左旗
WTX_CH101080907,150000,内蒙古自治区,152500,锡林郭勒盟,152524,苏右旗
WTX_CH101080909,150000,内蒙古自治区,152500,锡林郭勒盟,152525,东乌旗
WTX_CH101080910,150000,内蒙古自治区,152500,锡林郭勒盟,152526,西乌旗
WTX_CH101080911,150000,内蒙古自治区,152500,锡林郭勒盟,152527,太仆寺旗
WTX_CH101070207,210000,辽宁省,210200,大连市,210283,庄河
WTX_CH101080912,150000,内蒙古自治区,152500,锡林郭勒盟,152528,镶黄旗
WTX_CH101080913,150000,内蒙古自治区,152500,锡林郭勒盟,152529,正镶白旗
WTX_CH101080914,150000,内蒙古自治区,152500,锡林郭勒盟,152530,正蓝旗
WTX_CH101080915,150000,内蒙古自治区,152500,锡林郭勒盟,152531,多伦
WTX_CH101070302,210000,辽宁省,210300,鞍山市,210321,台安
WTX_CH101081213,150000,内蒙古自治区,152900,阿拉善盟,152900,阿拉善
WTX_CH101081201,150000,内蒙古自治区,152900,阿拉善盟,152921,阿左旗
WTX_CH101081202,150000,内蒙古自治区,152900,阿拉善盟,152922,阿右旗
WTX_CH101081203,150000,内蒙古自治区,152900,阿拉善盟,152923,额济纳旗
WTX_CH101070107,210000,辽宁省,210100,沈阳市,210102,和平区
WTX_CH101070108,210000,辽宁省,210100,沈阳市,210103,沈河区
WTX_CH101070109,210000,辽宁省,210100,沈阳市,210104,大东区
WTX_CH101070110,210000,辽宁省,210100,沈阳市,210105,皇姑区
WTX_CH101070111,210000,辽宁省,210100,沈阳市,210106,铁西区
WTX_CH101070112,210000,辽宁省,210100,沈阳市,210111,苏家屯
WTX_CH101070102,210000,辽宁省,210100,沈阳市,210112,浑南
WTX_CH101070113,210000,辽宁省,210100,沈阳市,210113,沈北新区
WTX_CH101070114,210000,辽宁省,210100,沈阳市,210114,于洪区
WTX_CH101070103,210000,辽宁省,210100,沈阳市,210115,辽中区
WTX_CH101070104,210000,辽宁省,210100,沈阳市,210123,康平
WTX_CH101070105,210000,辽宁省,210100,沈阳市,210124,法库
WTX_CH101070106,210000,辽宁省,210100,沈阳市,210181,新民
WTX_CH101070201,210000,辽宁省,210200,大连市,210200,大连
WTX_CH101070208,210000,辽宁省,210200,大连市,210202,中山区
WTX_CH101070209,210000,辽宁省,210200,大连市,210203,西岗区
WTX_CH101070210,210000,辽宁省,210200,大连市,210204,沙河口
WTX_CH101070211,210000,辽宁省,210200,大连市,210211,甘井子
WTX_CH101070205,210000,辽宁省,210200,大连市,210212,旅顺
WTX_CH101070203,210000,辽宁省,210200,大连市,210213,金州
WTX_CH101070204,210000,辽宁省,210200,大连市,210214,普兰店
WTX_CH101070206,210000,辽宁省,210200,大连市,210224,长海
WTX_CH101070202,210000,辽宁省,210200,大连市,210281,瓦房店
WTX_CH101070301,210000,辽宁省,210300,鞍山市,210300,鞍山
WTX_CH101070305,210000,辽宁省,210300,鞍山市,210302,铁东区
WTX_CH101070306,210000,辽宁省,210300,鞍山市,210303,铁西区
WTX_CH101070307,210000,辽宁省,210300,鞍山市,210304,立山
WTX_CH101070308,210000,辽宁省,210300,鞍山市,210311,千山
WTX_CH101070303,210000,辽宁省,210300,鞍山市,210323,岫岩
WTX_CH101070304,210000,辽宁省,210300,鞍山市,210381,海城
WTX_CH101070401,210000,辽宁省,210400,抚顺市,210400,抚顺
WTX_CH101070405,210000,辽宁省,210400,抚顺市,210402,新抚区
WTX_CH101070406,210000,辽宁省,210400,抚顺市,210403,东洲区
WTX_CH101070407,210000,辽宁省,210400,抚顺市,210404,望花区
WTX_CH101070408,210000,辽宁省,210400,抚顺市,210411,顺城区
WTX_CH101070430,210000,辽宁省,210400,抚顺市,210421,抚顺县
WTX_CH101070402,210000,辽宁省,210400,抚顺市,210422,新宾
WTX_CH101070403,210000,辽宁省,210400,抚顺市,210423,清原
WTX_CH101070501,210000,辽宁省,210500,本溪市,210500,本溪
WTX_CH101070503,210000,辽宁省,210500,本溪市,210502,平山区
WTX_CH101070505,210000,辽宁省,210500,本溪市,210503,溪湖
WTX_CH101070506,210000,辽宁省,210500,本溪市,210504,明山
WTX_CH101070507,210000,辽宁省,210500,本溪市,210505,南芬
WTX_CH101070502,210000,辽宁省,210500,本溪市,210521,本溪县
WTX_CH101070504,210000,辽宁省,210500,本溪市,210522,桓仁
WTX_CH101070601,210000,辽宁省,210600,丹东市,210600,丹东
WTX_CH101070605,210000,辽宁省,210600,丹东市,210602,元宝
WTX_CH101070606,210000,辽宁省,210600,丹东市,210603,振兴
WTX_CH101070607,210000,辽宁省,210600,丹东市,210604,振安
WTX_CH101070603,210000,辽宁省,210600,丹东市,210624,宽甸
WTX_CH101070604,210000,辽宁省,210600,丹东市,210681,东港
WTX_CH101070602,210000,辽宁省,210600,丹东市,210682,凤城
WTX_CH101070701,210000,辽宁省,210700,锦州市,210700,锦州
WTX_CH101070703,210000,辽宁省,210700,锦州市,210702,古塔
WTX_CH101070707,210000,辽宁省,210700,锦州市,210703,凌河
WTX_CH101070708,210000,辽宁省,210700,锦州市,210711,太和区
WTX_CH101070705,210000,辽宁省,210700,锦州市,210726,黑山
WTX_CH101070704,210000,辽宁省,210700,锦州市,210727,义县
WTX_CH101070702,210000,辽宁省,210700,锦州市,210781,凌海
WTX_CH101070706,210000,辽宁省,210700,锦州市,210782,北镇
WTX_CH101070801,210000,辽宁省,210800,营口市,210800,营口
WTX_CH101070804,210000,辽宁省,210800,营口市,210802,站前区
WTX_CH101070805,210000,辽宁省,210800,营口市,210803,西市区
WTX_CH101070807,210000,辽宁省,210800,营口市,210811,老边区
WTX_CH101070803,210000,辽宁省,210800,营口市,210881,盖州
WTX_CH101070802,210000,辽宁省,210800,营口市,210882,大石桥
WTX_CH101070901,210000,辽宁省,210900,阜新市,210900,阜新
WTX_CH101070903,210000,辽宁省,210900,阜新市,210902,海州区
WTX_CH101070904,210000,辽宁省,210900,阜新市,210903,新邱
WTX_CH101070905,210000,辽宁省,210900,阜新市,210904,太平
WTX_CH101070906,210000,辽宁省,210900,阜新市,210905,清河门
WTX_CH101070907,210000,辽宁省,210900,阜新市,210911,细河
WTX_CH101070930,210000,辽宁省,210900,阜新市,210921,阜新县
WTX_CH101070902,210000,辽宁省,210900,阜新市,210922,彰武
WTX_CH101071001,210000,辽宁省,211000,辽阳市,211000,辽阳
WTX_CH101071005,210000,辽宁省,211000,辽阳市,211002,白塔区
WTX_CH101071006,210000,辽宁省,211000,辽阳市,211003,文圣区
WTX_CH101071007,210000,辽宁省,211000,辽阳市,211004,宏伟区
WTX_CH101071004,210000,辽宁省,211000,辽阳市,211005,弓长岭
WTX_CH101071008,210000,辽宁省,211000,辽阳市,211011,太子河
WTX_CH101071002,210000,辽宁省,211000,辽阳市,211021,辽阳县
WTX_CH101071003,210000,辽宁省,211000,辽阳市,211081,灯塔市
WTX_CH101071301,210000,辽宁省,211100,盘锦市,211100,盘锦
WTX_CH101071304,210000,辽宁省,211100,盘锦市,211102,双台子
WTX_CH101071305,210000,辽宁省,211100,盘锦市,211103,兴隆台
WTX_CH101071302,210000,辽宁省,211100,盘锦市,211104,大洼
WTX_CH101071303,210000,辽宁省,211100,盘锦市,211122,盘山
WTX_CH101071101,210000,辽宁省,211200,铁岭市,211200,铁岭
WTX_CH101071106,210000,辽宁省,211200,铁岭市,211202,银州
WTX_CH101071107,210000,辽宁省,211200,铁岭市,211204,清河区
WTX_CH101071130,210000,辽宁省,211200,铁岭市,211221,铁岭县
WTX_CH101071104,210000,辽宁省,211200,铁岭市,211223,西丰
WTX_CH101071103,210000,辽宁省,211200,铁岭市,211224,昌图
WTX_CH101071105,210000,辽宁省,211200,铁岭市,211281,调兵山
WTX_CH101071102,210000,辽宁省,211200,铁岭市,211282,开原
WTX_CH101071201,210000,辽宁省,211300,朝阳市,211300,朝阳
WTX_CH101071202,210000,辽宁省,211300,朝阳市,211302,双塔
WTX_CH101071206,210000,辽宁省,211300,朝阳市,211303,龙城
WTX_CH101071230,210000,辽宁省,211300,朝阳市,211321,朝阳县
WTX_CH101071207,210000,辽宁省,211300,朝阳市,211322,建平
WTX_CH101071204,210000,辽宁省,211300,朝阳市,211324,喀左
WTX_CH101071205,210000,辽宁省,211300,朝阳市,211381,北票
WTX_CH101071203,210000,辽宁省,211300,朝阳市,211382,凌源
WTX_CH101071401,210000,辽宁省,211400,葫芦岛市,211400,葫芦岛
WTX_CH101071405,210000,辽宁省,211400,葫芦岛市,211402,连山区
WTX_CH101071406,210000,辽宁省,211400,葫芦岛市,211403,龙港
WTX_CH101071407,210000,辽宁省,211400,葫芦岛市,211404,南票
WTX_CH101071403,210000,辽宁省,211400,葫芦岛市,211421,绥中
WTX_CH101071402,210000,辽宁省,211400,葫芦岛市,211422,建昌
WTX_CH101071404,210000,辽宁省,211400,葫芦岛市,211481,兴城
WTX_CH101060108,220000,吉林省,220100,长春市,220102,南关
WTX_CH101060109,220000,吉林省,220100,长春市,220103,宽城区
WTX_CH101060110,220000,吉林省,220100,长春市,220104,朝阳区
WTX_CH101060107,220000,吉林省,220100,长春市,220105,二道区
WTX_CH101060111,220000,吉林省,220100,长春市,220106,绿园区
WTX_CH101060106,220000,吉林省,220100,长春市,220112,双阳
WTX_CH101060104,220000,吉林省,220100,长春市,220113,九台
WTX_CH101060102,220000,吉林省,220100,长春市,220122,农安
WTX_CH101060105,220000,吉林省,220100,长春市,220182,榆树
WTX_CH101060103,220000,吉林省,220100,长春市,220183,德惠
WTX_CH101060201,220000,吉林省,220200,吉林市,220200,吉林
WTX_CH101060207,220000,吉林省,220200,吉林市,220202,昌邑区
WTX_CH101060208,220000,吉林省,220200,吉林市,220203,龙潭
WTX_CH101060209,220000,吉林省,220200,吉林市,220204,船营
WTX_CH101060210,220000,吉林省,220200,吉林市,220211,丰满
WTX_CH101060203,220000,吉林省,220200,吉林市,220221,永吉
WTX_CH101060204,220000,吉林省,220200,吉林市,220281,蛟河
WTX_CH101060206,220000,吉林省,220200,吉林市,220282,桦甸
WTX_CH101060202,220000,吉林省,220200,吉林市,220283,舒兰
WTX_CH101060205,220000,吉林省,220200,吉林市,220284,磐石
WTX_CH101060401,220000,吉林省,220300,四平市,220300,四平
WTX_CH101060406,220000,吉林省,220300,四平市,220302,铁西
WTX_CH101060407,220000,吉林省,220300,四平市,220303,铁东
WTX_CH101060403,220000,吉林省,220300,四平市,220322,梨树
WTX_CH101060405,220000,吉林省,220300,四平市,220323,伊通
WTX_CH101060402,220000,吉林省,220300,四平市,220382,双辽
WTX_CH101060701,220000,吉林省,220400,辽源市,220400,辽源
WTX_CH101060704,220000,吉林省,220400,辽源市,220402,龙山区
WTX_CH101060705,220000,吉林省,220400,辽源市,220403,西安区
WTX_CH101060702,220000,吉林省,220400,辽源市,220421,东丰
WTX_CH101060703,220000,吉林省,220400,辽源市,220422,东辽
WTX_CH101060501,220000,吉林省,220500,通化市,220500,通化
WTX_CH101060507,220000,吉林省,220500,通化市,220502,东昌区
WTX_CH101060508,220000,吉林省,220500,通化市,220503,二道江
WTX_CH101060506,220000,吉林省,220500,通化市,220521,通化县
WTX_CH101060504,220000,吉林省,220500,通化市,220523,辉南
WTX_CH101060503,220000,吉林省,220500,通化市,220524,柳河
WTX_CH101060502,220000,吉林省,220500,通化市,220581,梅河口
WTX_CH101060505,220000,吉林省,220500,通化市,220582,集安
WTX_CH101060901,220000,吉林省,220600,白山市,220600,白山
WTX_CH101060908,220000,吉林省,220600,白山市,220602,浑江
WTX_CH101060907,220000,吉林省,220600,白山市,220605,江源
WTX_CH101060902,220000,吉林省,220600,白山市,220622,靖宇
WTX_CH101060905,220000,吉林省,220600,白山市,220623,长白
WTX_CH101060903,220000,吉林省,220600,白山市,220681,临江
WTX_CH101060801,220000,吉林省,220700,松原市,220700,松原
WTX_CH101060806,220000,吉林省,220700,松原市,220702,宁江
WTX_CH101060803,220000,吉林省,220700,松原市,220721,前郭
WTX_CH101060804,220000,吉林省,220700,松原市,220722,长岭
WTX_CH101060802,220000,吉林省,220700,松原市,220723,乾安
WTX_CH101060805,220000,吉林省,220700,松原市,220781,扶余
WTX_CH101060601,220000,吉林省,220800,白城市,220800,白城
WTX_CH101060606,220000,吉林省,220800,白城市,220802,洮北
WTX_CH101060604,220000,吉林省,220800,白城市,220821,镇赉
WTX_CH101060605,220000,吉林省,220800,白城市,220822,通榆
WTX_CH101060602,220000,吉林省,220800,白城市,220881,洮南
WTX_CH101060603,220000,吉林省,220800,白城市,220882,大安
WTX_CH101060306,220000,吉林省,222400,延边朝鲜族自治州,222400,延边
WTX_CH101060301,220000,吉林省,222400,延边朝鲜族自治州,222401,延吉
WTX_CH101060309,220000,吉林省,222400,延边朝鲜族自治州,222402,图们
WTX_CH101060302,220000,吉林省,222400,延边朝鲜族自治州,222403,敦化
WTX_CH101060308,220000,吉林省,222400,延边朝鲜族自治州,222404,珲春
WTX_CH101060307,220000,吉林省,222400,延边朝鲜族自治州,222405,龙井
WTX_CH101060305,220000,吉林省,222400,延边朝鲜族自治州,222406,和龙
WTX_CH101060304,220000,吉林省,222400,延边朝鲜族自治州,222424,汪清
WTX_CH101060303,220000,吉林省,222400,延边朝鲜族自治州,222426,安图
WTX_CH101050114,230000,黑龙江省,230100,哈尔滨市,230102,道里区
WTX_CH101050115,230000,黑龙江省,230100,哈尔滨市,230103,南岗区
WTX_CH101050116,230000,黑龙江省,230100,哈尔滨市,230104,道外区
WTX_CH101050117,230000,黑龙江省,230100,哈尔滨市,230108,平房区
WTX_CH101050101,230000,黑龙江省,230100,哈尔滨市,230100,哈尔滨
WTX_CH101050118,230000,黑龙江省,230100,哈尔滨市,230109,松北区
WTX_CH101050119,230000,黑龙江省,230100,哈尔滨市,230110,香坊区
WTX_CH101050103,230000,黑龙江省,230100,哈尔滨市,230111,呼兰
WTX_CH101050104,230000,黑龙江省,230100,哈尔滨市,230112,阿城
WTX_CH101050102,230000,黑龙江省,230100,哈尔滨市,230113,双城区
WTX_CH101050106,230000,黑龙江省,230100,哈尔滨市,230123,依兰
WTX_CH101050109,230000,黑龙江省,230100,哈尔滨市,230124,方正
WTX_CH101050105,230000,黑龙江省,230100,哈尔滨市,230125,宾县
WTX_CH101050107,230000,黑龙江省,230100,哈尔滨市,230126,巴彦
WTX_CH101050113,230000,黑龙江省,230100,哈尔滨市,230127,木兰
WTX_CH101050108,230000,黑龙江省,230100,哈尔滨市,230128,通河
WTX_CH101050110,230000,黑龙江省,230100,哈尔滨市,230129,延寿
WTX_CH101050111,230000,黑龙江省,230100,哈尔滨市,230183,尚志
WTX_CH101050112,230000,黑龙江省,230100,哈尔滨市,230184,五常
WTX_CH101050201,230000,黑龙江省,230200,齐齐哈尔市,230200,齐齐哈尔
WTX_CH101050211,230000,黑龙江省,230200,齐齐哈尔市,230202,龙沙
WTX_CH101050212,230000,黑龙江省,230200,齐齐哈尔市,230203,建华
WTX_CH101050213,230000,黑龙江省,230200,齐齐哈尔市,230204,铁锋
WTX_CH101050214,230000,黑龙江省,230200,齐齐哈尔市,230205,昂昂溪
WTX_CH101050215,230000,黑龙江省,230200,齐齐哈尔市,230206,富拉尔基
WTX_CH101050216,230000,黑龙江省,230200,齐齐哈尔市,230207,碾子山
WTX_CH101050217,230000,黑龙江省,230200,齐齐哈尔市,230208,梅里斯
WTX_CH101050203,230000,黑龙江省,230200,齐齐哈尔市,230221,龙江
WTX_CH101050206,230000,黑龙江省,230200,齐齐哈尔市,230223,依安
WTX_CH101050210,230000,黑龙江省,230200,齐齐哈尔市,230224,泰来
WTX_CH101050204,230000,黑龙江省,230200,齐齐哈尔市,230225,甘南县
WTX_CH101050205,230000,黑龙江省,230200,齐齐哈尔市,230227,富裕
